name,date,likes,comment,sentiment,source
jas_krm,05/05/20 15:07:26,0,Si il vous plaît j'ai pas compris comment en transférer les unités avec cette application,0,insta
taina.ri,05/05/20 15:51:30,0,M3lich tfahmoni 🤨🤨 wche kyn f pub psq mfhmch wche kan hab y9ol ✌️,0,insta
kerbouche_oussama,05/05/20 16:42:09,1,@djezzy.dz مازال مايعطوهلي نسكن في وهران,0,insta
fantome_ee,05/05/20 17:59:39,0,@djezzy.dz 😑😒,0,insta
fantome_ee,05/05/20 18:02:15,0,Est ce que lazem ykoun kayn crédit F la puce bah nerb7ou des 🎁 ?,0,insta
wiiso375wis,05/05/20 19:03:49,0,انا عندي منسطلية بصح مفهمتش كيفاه ندير,0,insta
hbibethamoud,05/05/20 19:25:58,0,طلعنا لابليكاسيون وماشفنا حتى هدايا,0,insta
hbibethamoud,05/05/20 19:27:09,0,Kifach tekhdem l 'application w kifach nharek la télephon win exect svp,0,insta
aichabone,05/05/20 19:57:37,0,Kifah ysmooh ma l9itoch,0,insta
touati_mnsf,05/05/20 20:03:46,0,زهرة من جازي 🙂,0,insta
raa__nii__aaa_,05/05/20 20:38:28,0,Wlh khsra jms rbht ana ☹️☹️☹️☹️☹️☹️,-1,insta
merar_juba,05/05/20 22:26:32,0,3endi Djezzy spécial mais a chaque fois nherek el tel mayekhredj walou,0,insta
nasira34000,05/05/20 22:44:06,0,Gagne 100000000000dhams😂😂😂😂😂😂😂,0,insta
xiraaaaa_,05/05/20 23:06:58,0,Djezzy la meilleure en oued souf ❤️😍,1,insta
ahmedboulahbel,06/05/20 0:21:21,0,هل هناك جديد عن مسابقة ايزي رحلة إلى مانشستر سيتي,0,insta
wassim_brabus,06/05/20 1:12:07,0,@djezzy.dz w li reba7 w ba3tolo message felicitation kifach ydiir ?!,0,insta
wassim_brabus,06/05/20 1:13:01,0,@oussamakerboucheofficial kifach bach madoholak ? Meme ana rba7t tilifon,0,insta
mourwloo,06/05/20 7:13:14,0,😂😂😂😂😂,0,insta
khaoulina2020,06/05/20 9:59:24,0,Ha rahi 3ndi l'app w dert mise a jour .w Di shake g3 ma khrjtlich .. ki 'dilhaaa,0,insta
it_s_asm,06/05/20 11:58:54,0,عييتوني الله يعييكم ، وماربحتش 😂😂,0,insta
laila.kahil,06/05/20 13:15:36,0,@m_o_o_u_n_i_r 😂😂😂😂😂 ماتحلمشي تلعب بيها ببجي من غير صباح باقي اليوم جاري تحميل وتموت وماتفيق الروحك بلي متت ،الببجي معاهم غير صباح وباقي اليوم ماتخدمشي,0,insta
laila.kahil,06/05/20 13:17:24,0,@chaima_ghi هما غير شهر ايسكروها اذا ماتفلكسي ،بزااف عامين هههههه,0,insta
djakelman_twi,06/05/20 14:53:30,0,Nchlh nrba7 ya rabbi😂😂,0,insta
its_._zako,06/05/20 18:01:58,0,@oussamakerboucheofficial lzm ykon 3ndek iphone,0,insta
joesenorita,07/05/20 1:32:05,0,esq n9dro nrbhou plusieurs fois psq rbht 1g conexion esq nkdr nzid nerbh svp,0,insta
x_.mauvais_prince._x,07/05/20 15:12:26,0,تحرك تلفون او تحبس ولا تقعد تحرك,0,insta
bi_lla_68,07/05/20 17:55:28,0,Rani 7aba na3aref kifach nparticipi psq maranich fahma waloo ?🤔,0,insta
_adam_yamaha,07/05/20 19:24:05,1,@djezzy.dz tsema ma fihach !,0,insta
welk____,07/05/20 20:05:48,1,@_adam_yamaha thricha,0,insta
djilehbilel,07/05/20 22:08:01,0,@celiasoussou non Walah ça marche j’ai gagné un téléphone 📲 merci @djezzy.dz,0,insta
chaima_ghi,08/05/20 18:11:47,0,@laila.kahil ميمدو لابونيس لا شوي كريدي لا والو مشحاحين,0,insta
laila.kahil,08/05/20 18:14:34,0,@chaima_ghi هههههههه انا كنت مستحسنتها خاطر نت فيها قوي عادلها عام ونت فيها في نازل 💔☻,-1,insta
_raxyann_,09/05/20 19:34:04,0,عيتولي 413 مرفدتلهومش نتوما. 413?,0,insta
khawlakhaoula75,10/05/20 0:41:48,0,@x_.mnsiiiiif._x تحرك التليفون وتحبس,0,insta
khawlakhaoula75,10/05/20 0:43:18,0,ربحت ساعة انترنت باطل هههه بصح ماتمشيش خلاص,0,insta
sof_iane_31_,10/05/20 4:56:02,0,Mais pas disponible sur iOS 😏,0,insta
mohamed_messaad,11/05/20 6:16:30,0,كشما واحد ربح !!,0,insta
zinoubatni,11/05/20 11:36:24,0,😢,-1,insta
zinoubatni,11/05/20 11:36:30,0,جيزي ناقصة بزاااااااف زبل,-1,insta
silin1713,12/05/20 5:07:43,1,Je veux savoir comment débloquer loption transformait de crédit djezzy vers djezzy svpp 🤔🤔,0,insta
haeyl46,12/05/20 12:40:51,0,كل ما نهزمانربح والو 😢😢,-1,insta
khe_lil_31,13/05/20 04:38:43,0,Tla3tha wmkn wlo,0,insta
khe_lil_31,13/05/20 04:39:09,0,@celiasoussou 😂😂😂😂😂,0,insta
lussx.xeva,13/05/20 15:08:52,0,Mkayn wlo fu hda l'application,0,insta
abdou_17ch,13/05/20 20:03:05,0,كيفاش نشارك معرفتش,0,insta
ftmjhwl801,14/05/20 12:49:49,0,"السلام عليكم انا حركت وخرجتلي هذه قولولي واش معناها Feliaons,Vous a Vez reçu Un Acce Ssaire Co",0,insta
iam_gigyqueen,15/05/20 01:59:22,0,Andi 40Go w la conx t9ila bzfff tahsab rani nconecti b l gratuite 😑😑,-1,insta
dalal.dz201,08/08/20 23:42:52,0,@ftmjhwl801 كاش مابعثولك الطادو تاعك,0,insta
ferdi_riadh,23/04/20 08:03:03,0,Mais je trouve rien 🙄,0,insta
tonytony1234569,23/04/20 08:18:33,0,ابقا في دارك ولكنكسيو تقوال سلحفات,-1,insta
faycal_tsm,23/04/20 10:23:54,1,اين المجان ؟ بصيغة اخرى معنى مجانا ؟,0,insta
_clay__jensen_,23/04/20 11:23:22,0,مزال ما وثلني الكادو نتاعي,0,insta
hayet_saad31,23/04/20 13:11:02,0,@tonytony1234569 صههههه نيشان,0,insta
djezzy.dz,23/04/20 16:37:54,0,@6f_mirou10 بدون تكاليف الأنترنت 😊,1,insta
bekhouchek,24/04/20 01:58:18,0,"✏﷽ 🌿""تهنئة خاصة"" 🌿 🌿""يسرني ان اتقدم إليكم""🌿 🌿""باصدق التهاني بمناسبة ""🌿 🌿""حلول شهر رمضان المبارك""🌿 🌿""سائلا المولى العلي القدير ""🌿 🌿""ان يجعل ايامكم كلها افراح""🌿 🌿 ""وأن يعيده عليكم أعواما""🌿 🌿 ""عديدة وازمنة مديدة""🌿 🌿""انه سميع مجيب""🌿 🌿الدعاء🌿🍃وكل عام وأنتم بخير 🍃",1,insta
rami__skandar,20/04/20 11:51:25,2,ايا بركو عروض خادمة لمصلحتكم,0,insta
em_b_rella,20/04/20 11:53:58,0,9rib amantkom cnx t9ila katarmani chaba3touna khorti,-1,insta
imenekhireddine,20/04/20 11:59:34,0,Hhhhh mama ki tchoof vidéo ana tsawer yt7aloli b ta7lal 😂,0,insta
lesaviezvousarchitecture,20/04/20 12:00:23,0,خخخخ خاصة بالكونيكسيون تاعكم,-1,insta
sam3il_,20/04/20 12:07:24,0,😢😢😢😢😢😢😢,-1,insta
ou_s_s_ama__,20/04/20 12:07:26,1,Roho ta5rawe nab3ate védio smana bache yalha9e,0,insta
mohamednouar540,20/04/20 12:16:55,0,🤔,0,insta
amine_hadj_mehdii,20/04/20 12:25:45,1,W li f tswira ycncti b wifi wla rahom b djezy 😬😬,0,insta
ninou_blk,20/04/20 12:57:38,0,كونيكسيو تاعكم 💩💩💩,-1,insta
ozilixx,20/04/20 13:15:54,0,Améliorer votre réseau @djezzy.dz wlh c'est grave thawso ghir 3la drahem,-1,insta
_nas._ser_,20/04/20 13:36:47,0,Yaw sgmo lcnx ta3kom rahi grv 3yana wlh,-1,insta
fat_eh.13,20/04/20 13:44:14,0,ريحوا بركاو ما تكذبوا على الناس بدراهمك و مكاش الانترنت قالوا اعقد فى الدار و كونكتي,-1,insta
abdeldjabar_mdj,20/04/20 13:59:22,0,Hhhhhhhhhh haka 3libiha connexion atirr 20kbps allah ybarek makanch ga3 😑🤮🤧,-1,insta
hatem.4405,20/04/20 14:31:32,0,كونكسيو تقيييل,-1,insta
aymen.oussam,20/04/20 14:32:40,0,🐢🐢🐢🐢🐢🐢🐢🐢🐢🐢🐢🐢🐢🐢🐢,-1,insta
hatem.4405,20/04/20 14:33:51,0,حسبوان الله ونعم وكيل,-1,insta
guesmia_fateh,20/04/20 14:44:41,0,روحو لا 🤬🤬🤬,-1,insta
yazid_dan13,20/04/20 15:12:32,0,Connexion t3ayi,-1,insta
m3hd1ch,20/04/20 16:41:58,2,0.01bps? cnx chaba?,0,insta
mimi_jbanta,20/04/20 19:45:20,0,cnx t9ila bzf wla msg myfoutich video mtfarjihich pffff😏😏,-1,insta
rafik_med93,20/04/20 21:05:31,0,Tkonkti m3a ch3ar machi m3a l3ayla missag maylha9ch minpa had comontar w raho f chak wla ylha9,-1,insta
toulmount,20/04/20 21:14:55,0,فرحة,1,insta
akrammahdi6,20/04/20 23:25:30,0,نلت عندنا 0,-1,insta
raouf.lm,20/04/20 23:40:37,1,#improvedznetwork,0,insta
simou05,21/04/20 04:08:10,0,عندي واحد لي capteur تع la vitesse تحشم بيهم تفو وجوه مزيرية,-1,insta
abdou19950303,21/04/20 11:03:40,0,كانت تشدلي شهر وكانت خفيفة هذو ليمات يا ربي عشريام ومام ثقيلة,-1,insta
med_rl_,21/04/20 14:33:53,0,Kamatkom,-1,insta
bwrhfhwmry,22/04/20 01:05:33,0,👏👏👏👏👏,1,insta
abba_ab1234,22/04/20 12:15:58,0,@djezzy.dz wach mn agence fi alger rahoum mftouhin ?,0,insta
zakariathhj,22/04/20 16:13:14,0,من يتابغني سا اتابعه والله.الايكات تثبت 💜,1,insta
memes_family.dz,22/04/20 19:05:32,0,https://www.instagram.com/s/aGlnaGxpZ2h0OjE4MDUwNTc0MzAxMjM2MTM1?igshid=1t6ou6gg7pnje&story_media_id=2290542487880469569_33477703345,0,insta
lynda_sadoun,24/04/20 16:56:40,0,kon ghir les donnés yamcho nrml,0,insta
sakouuchii,03/05/20 5:19:58,0,جيزي وكل يتألم,-1,insta
sakouuchii,03/05/20 5:20:00,0,١ض,0,insta
_walid_hamdi_14_,06/05/20 4:39:59,0,أبوني نرجعهالك,0,insta
achrraaf._,19/03/20 17:32:26,2,@ramydjeziri @rica._.rdo @ach.rxf 😈fantasy and rpg,0,insta
adamlefouili,19/03/20 17:34:12,4,@slimane__ch mknch mochkol,0,insta
slimane__ch,19/03/20 17:34:27,0,@adamlefouili 😂😂😂😂,0,insta
mhamed__mk,19/03/20 17:36:41,2,@ryad_beggar @rais_gomorra @bandekho_o,0,insta
_a.se_,19/03/20 17:40:34,0,@madani_mz yakhi nta marakach ratah l lhirak Wakn 3lah kheti Hh gol 7acha,0,insta
aissa_ben27,19/03/20 17:42:07,0,@_a.se_ cha3b zz ntoma,0,insta
tamrabet_nawfel,19/03/20 17:42:57,3,Fantasy ❤❤❤ et rpg @mimi_rahma20 @meryouzakimti @_abadlia_nada_,0,insta
_a.se_,19/03/20 17:45:16,0,@aissa_ben27 شعب زبي ؟,-1,insta
akremblr,19/03/20 17:50:31,3,Abonné n3tuk compte netflix ❤️,1,insta
mi__na__ji,19/03/20 18:01:43,2,@amira_soudani @marwa_mimiyaa @nafissa_kh16 @_iruka 🌸❤️,1,insta
bouabid_younes,19/03/20 18:02:14,2,Wali ma3ndoch djezzy,0,insta
amine_bounache,19/03/20 18:04:39,2,@farouk_laaz @amine_rouas @ferouanisofiane267,0,insta
amine_bounache,19/03/20 18:06:46,2,Fantasy jeu de stratégie,0,insta
sidousemiani,19/03/20 18:08:25,3,Arcade🔥,1,insta
sidousemiani,19/03/20 18:08:58,3,Rpg fantasy,0,insta
abdarahmenbendjelloul,19/03/20 18:14:56,2,@mouniryoub ❤️😷,1,insta
_saadoud_,19/03/20 18:44:26,3,"@reffas_x_amin_x_ @_sa__am @ro_maissa_ ""Fantasy and Rpg""",0,insta
_saadoud_,19/03/20 18:45:26,2,@mohamed.bounedjah,0,insta
anis_djee,19/03/20 19:09:06,2,@mar_ouane213 @dimi_try11 @tarek_oumari,0,insta
perle6271,19/03/20 19:13:42,336,@mohamed.bounedjah @r__ta.m @bl_ume__,0,insta
zey_nepmira,19/03/20 19:17:22,349,Fantasy et RPG @mohamed.bounedjah @nassyma13 @milly_s_medj,0,insta
nassyma13,19/03/20 19:19:57,1,@zey_nepmira @meriem.m97 @lea.miral.10 @agatha_cristi13 @hala.soumia @hassiba_mess diroulha jaim f commentaire,0,insta
milly_s_medj,19/03/20 19:22:21,2,@zey_nepmira @norach5 @nrven__en @fet.medj @siaa4125 dirolha j aime f comntr,0,insta
khadidjakouriba,19/03/20 19:22:44,3,@mouniryoub @khaled.bmd.@kouribahayet @k.h.a.l.i.l.o.u @k_fatima_zahraa @halla_rach @na_zi_ha_256 @naniix66 j'aime svp 3la cmntr,0,insta
ro_maissa_,19/03/20 19:26:22,0,@_saadoud_ raki thwsi 3la netflix 😂😂😂,0,insta
woud9731,19/03/20 19:26:52,1,@sabrina._.bou @askbenem @chouroukbz1,0,insta
takidjoghlal,19/03/20 19:30:39,1,😍😍😍😍😍😍,1,insta
takidjoghlal,19/03/20 19:31:48,1,انشاء الله مربوحة,1,insta
r__ta.m,19/03/20 19:41:56,0,@perle6271 نسكت خير,0,insta
ilyes___hm,19/03/20 19:43:25,30,@aladiiin75 @__nar.rimnss__ @bouab_toufik,0,insta
ilyes___hm,19/03/20 19:44:45,29,la fantasy and rpg,0,insta
youb_wallid,19/03/20 19:55:21,2,@mouniryoub @chahine_rgh @chayma_brunet @fetheddine.13 @ahmed_bendjelloul @amiiine_btt @la_guapa_morina @manale_fathi j'aime 3la commenter lawal ta3 Mounir svpl😉,0,insta
serine_hamimi,19/03/20 19:57:14,1,@mouniryoub ❤️❤️❤️,1,insta
kader_hal,19/03/20 20:08:15,1,c'est pour ça personne ne va faire un like pour l'autre c'est la division @djezzy.dz,0,insta
bassouta10,19/03/20 20:08:32,1,Fantasy and rpg @z_in__ou @vinisius_jounior_28 @__yacine__21,0,insta
h.abdelghanii,19/03/20 20:10:48,1,@mouniryoub ❤️,1,insta
mouniryoub,19/03/20 20:11:32,0,@h.abdelghanii f cmntr stp ♥️,1,insta
h.abdelghanii,19/03/20 20:13:07,0,@mouniryoub ❤️,1,insta
el_kaoui_,19/03/20 20:21:17,0,@_a.se_ 😂😂,0,insta
el_kaoui_,19/03/20 20:22:53,1,@beno2741 @ryad0007 @_.mhzz._ mmo rpg,0,insta
orannazim35,19/03/20 20:35:55,1,Fantasy and rpg,0,insta
outakou_dz,19/03/20 20:57:52,1,Fantasy and RPG,0,insta
khalido_pachichi,19/03/20 20:58:09,2,@ilyes___hm adi ghi ma tetma3ch 😂😂😂 cha3b rah bel 186 j'aimes,0,insta
outakou_dz,19/03/20 20:59:02,2,@the_world.game @mohammed_t.b @mo_ha_med_khe_tib,0,insta
mido_payne,19/03/20 21:01:35,2,"@matyo.o @erinquu @thisizad3l RPG, fantasy",0,insta
amirkhalil11,19/03/20 21:09:03,3,@ilyes___hm @lmineur31 @zakia_kd3,0,insta
dayaajn,19/03/20 21:09:06,1,Nchalh,0,insta
dayaajn,19/03/20 21:09:08,1,🙌,1,insta
jugurtha.isdn,19/03/20 21:14:24,7,@akremblr aya hbb ❤️,1,insta
ikram_abdelhadi,19/03/20 21:16:38,1,@mouniryoub,0,insta
mido_payne,19/03/20 21:16:54,0,@thisizad3l لاتنسى اخاك ترعاه يداك😂,0,insta
sallhi_yucef32,19/03/20 21:20:56,1,#djezzy go to the hell ➡😈,0,insta
jugurtha.isdn,19/03/20 21:24:00,32,Fantasy and rpg 🔥🔥 @mourad_fe @maz.yacine_ @x_melisssaaa_x @jaasumiine @soy_.unico @it_is_imad @eve_66.86 @narimene_tj @_ryn_213_ la team svp ge3 dirou jaime l commentaire ❤❤,1,insta
ogbilly2.0,19/03/20 21:51:03,1,Fantasy rpg,0,insta
aymbzd,19/03/20 22:05:09,0,@jugurtha.isdn mouah,0,insta
sa.x.ra__,19/03/20 22:15:03,3,@mwho__ @karolsevillaofc.e @_i_ch_ra_k_,0,insta
sofiane.hmz,19/03/20 22:25:49,2,Djezzy pour Netflix 🙌🙌,1,insta
faycalparikos,19/03/20 23:34:09,1,@Monir youb,0,insta
__abdou.03,19/03/20 23:36:40,3,Fantasy and rpg @bassouta10 @z_in__ou @,0,insta
sil_vaa_was_sel,19/03/20 23:36:44,2,@riyadmahrez26.7 @riyadmahrez25.7 @ritaora @soolkingofficiel @faycal_mignon_officiel,0,insta
faycalparikos,19/03/20 23:37:26,1,@mouniryoub,0,insta
sil_vaa_was_sel,19/03/20 23:38:48,2,@____mohamedbeliouz,0,insta
sil_vaa_was_sel,19/03/20 23:40:49,2,@djezzy.dz,0,insta
sil_vaa_was_sel,19/03/20 23:41:43,2,@mobilis_dz,0,insta
mouniryoub,20/03/20 00:00:39,0,@faycalparikos j'aime f cmntr ta3i stp,0,insta
ray____an,20/03/20 00:31:15,2,@jugurtha.isdn tddi el ch3ar,0,insta
james_axelrad,20/03/20 00:41:41,1,عطوني تقة ديالكم تحكو تحسب نت طيارة 🤔🤔🤔,-1,insta
nisoo__94,20/03/20 01:18:13,1,Fantasy and RPG @yuva_saidj.00 @_ysemony_makashow @belkacem.slimani.315,0,insta
_yasser.al_,20/03/20 02:51:00,2,@rifka.bjm @yasser_mino @magic.dzz,0,insta
_yasser.al_,20/03/20 02:52:09,2,Clash of clans,0,insta
_yasser.al_,20/03/20 02:52:17,2,🇩🇿,0,insta
even_merve,20/03/20 09:29:43,1,@flora_hch @hkabour1 @hanin1184,0,insta
issam_ghoualem14,20/03/20 09:46:02,1,@ennahar.tv @echorouk__plus @ghomaida La Fantasy and rpg,0,insta
it_is_imad,20/03/20 10:44:49,969,Fantasy and rpg @jugurtha.isdn @eve_66.86 @maz.yacine_,0,insta
fatumaaah_,20/03/20 10:45:21,2,@mahida.ahlem @ranii_oushh @rym_bouhacina,0,insta
reem_sdk,20/03/20 10:57:31,47,@ranii_oushh @_fatoumatah @mahida.ahlem,0,insta
it_is_imad,20/03/20 11:03:52,222,@z_a_k_i.___.d_o_u @zinedine_k @benbetkaoussama @r_a_m_z_i_z_o_o @djedo.19 @takie_dinne @moncef_tedjini @youneshadjel @yacine_tayab_ @younes_bellil,0,insta
it_is_imad,20/03/20 11:05:58,7,@it_s_yac.ine @youcef_zidane_ @m___i___m___o___u @its__ra_ch_id_ @louay_kayjel @_imad.phone @issam_ysd @_is._.sam._.ly @_naxziiim_____ @g_oussama_,0,insta
it_is_imad,20/03/20 11:08:35,7,@pikasosaid @sel0__omaa @douniia._.a @le_19eme_ @hany.dirahoui @dahmaniwalid37 @x_.ks._x_ @ghanou_bl @ha_na_ne.o_o @hadji___22,0,insta
m___i___m___o___u,20/03/20 14:40:01,4,@amir_makhzoum @h.walid.r @_____raouf_____,0,insta
m___i___m___o___u,20/03/20 14:42:36,2,Fanstay . Rpg,0,insta
riha_b_rourou,20/03/20 15:09:28,47,@ch_ai_ma_mhd @djellal11imane @mimi.mhd.96,0,insta
yousra_tita_,20/03/20 16:12:24,1,@siham.manser @sirinou_brs @hasni_lyna,0,insta
x_dou2004_x,20/03/20 16:16:28,46,@akremblr a3tli compt pleas,0,insta
navi.09_,20/03/20 16:32:29,48,@nabil_boukenoui @s_aggoun,0,insta
aylm.msd,20/03/20 16:55:11,809,"@manelhalli @manelchebahi @sameh_mhn ❤️ fantasy,rpg",0,insta
mauvaisprince2,20/03/20 17:06:41,1028,@ab_d__allah @bt__maquillage @jaco_edr #like4likes #communication #1direction (fantasy.rpg),0,insta
slimani_hou,20/03/20 17:08:52,97,fantasy rpg @nii_roou @mauvaisprince2 @wxssiim.ly @abdouu_hk @rifka.bjm #nickiminaj,0,insta
mara.m2632,20/03/20 17:15:47,86,Fantasy and rpg @ji.ji_19 #7 @mg.chouaib @choch_o45 @ex_farah_benabdelkader #yummy 🔥🔥🔥,0,insta
mauvaisprince2,20/03/20 17:23:47,1,@_a.se_ why are you moka3ab,0,insta
belkiso_so,20/03/20 20:53:45,0,Svp c est quoi cette conx elle est devenu catastrophique j arrive mm pas a ouvrir insta ou yout elle ete bien qsq y a !????,0,insta
mauvaisprince2,20/03/20 22:45:25,0,@mauvaisprince2 thanks #netflixandchill #couplegoals,0,insta
wassime__xy,20/03/20 22:57:02,0,Un rpg style fantasy,0,insta
ly_ysa,21/03/20 12:24:04,3,Fantasty and rpg @si__xem @ly__sa.babaci @ach.r_09_aoua,0,insta
ly_ysa,21/03/20 12:27:51,0,@ly_ysa @ly_diia,0,insta
manelemiray,23/03/20 07:52:25,0,@_a.se_ wshmn hirak nass ay tmout nta thws 3ela l hirak astena ttzgm denya oumbaad.hdouk rebi yhsbhom,0,insta
itz_chiba,23/03/20 08:44:09,3,@itz_mntsf @itz_okba @itz_s3d جم جمو خلي الزوالي يعيش 😂🔥,1,insta
itz_chiba,23/03/20 08:45:24,0,@itz_chiba ديرو جام فلاباج,0,insta
atman4085,16/08/20 07:27:14,0,يلا تحسنو خدمات الانترنت معليش باسكو راهي تقتل,-1,insta
joesenorita,16/08/20 10:05:00,0,chaque mois 25 go?pendant 12 mois ?c sa?,0,insta
mimi_jbanta,16/08/20 11:18:55,0,Mfhmtich fahamni fiha hadi puce special 3ndi whda wch zitolha??,0,insta
djezzy.dz,17/08/20 16:28:44,1,@mimi_jbanta مساء الخير،عرض Maktaby هو عرض خاص بالمؤسسات لتسهيل العمل لهم من المنزل 🏫الـ Pack يحتوي على شريحة تتضمن مكالمات غير محدودة نحو كل الشبكات، 25 جيغا انترنت، شريحة ثانية تتضمن 15 جيغا انترنت، مكالمات جماعية مجانية، اتصال مجاني بقاعدة التواصل عبر الفيديو Cisco Webex و مودم بسعر متميز بـ 3000 دج للشهر :) زهرة من جازي,0,insta
mimi_jbanta,17/08/20 16:33:14,0,@djezzy.dz ok,0,insta
amir.megn,17/08/20 16:44:43,1,@djezzy.dz 3andi problème Cnx matjinich 3chiya hada m3andi wela m3andkom?,-1,insta
s10turk,17/08/20 16:47:50,0,للعشاق مسلسلات او معلومات عن الأتراك تابعو صفحتي الشخصية @s10turk,0,insta
mimi_jbanta,17/08/20 16:50:27,0,@amir.megn ana f lil mn 9h hten 00:00 3ayana,0,insta
ward_______a,17/08/20 17:47:33,1,سقمو الكنيكسيو تاعكم بيسك راهي لا تطاق,-1,insta
mohamedamine6021,17/08/20 18:14:42,0,Votre connexion Internet insupportable 👎,-1,insta
yousratbl_dz,22/06/20 21:02:16,0,💪💪💪💪❤️,1,insta
thyrif,22/06/20 21:07:34,2,😍😍🇩🇿🔥🔥@riyadmahrez26.7 the King,1,insta
djimmmmi,22/06/20 21:08:09,0,Wowwww🇩🇿💚@riyadmahrez26.7,1,insta
sensiofficiel,22/06/20 21:09:21,1,فنان حقيقي في السيتي,0,insta
aymen_belaggoun,22/06/20 21:09:50,0,Chkour,1,insta
djezzy.dz,22/06/20 21:22:13,1,@khaledbenmoussa2008 💪💪,1,insta
djezzy.dz,22/06/20 21:22:27,1,@thyrif 🤴,0,insta
imen3_131,22/06/20 22:03:00,0,Félicitation pour mahrez 🔥🇩🇿🙏❤️👏,1,insta
itsmomo,22/06/20 22:51:12,0,The best player with the best service @djezzy.dz 🤪❤️,1,insta
am.ani7337,22/06/20 23:03:06,0,🇩🇿❤️🇩🇿❤️🇩🇿❤️🇩🇿❤️,1,insta
ferielu,22/06/20 23:24:07,4,🇩🇿🇩🇿🇩🇿🇩🇿mahrez 👏👏👏,1,insta
bar.bieena,22/06/20 23:27:53,2,ريزو داير الخرا,-1,insta
japo_ny_31,23/06/20 00:54:22,0,@a.anisse_anisse ههه مالكي 🔥,1,insta
o.malaga,23/06/20 01:04:43,1,🔥🔥,1,insta
issam_attal_05,23/06/20 01:37:58,2,فنان,1,insta
naziimmsq_,23/06/20 01:39:13,1,مكاش أثقل عليكم متخافوش,-1,insta
bar.bieena,23/06/20 04:11:38,0,@japo_ny_31 جيزي الريزو داير كي الخرا مرض لي عندو جيزي يركبو لبوقلاق,-1,insta
walid_eltaref,23/06/20 07:45:57,0,@a.anisse_anisse هههههه ناس فارحا وانت ديما فمك خاطيك 😂😂,0,insta
walid_eltaref,23/06/20 07:46:40,0,عجبتني غير من كان المعلق يهدر على ميسي ويخلعو محرز بيت شباب سكتو 😂😂,0,insta
hasnisahraoui,23/06/20 08:14:56,0,أسوء شبكة في العالم هي جيزي، عروض لاعلاقة ولا حتى قريبة لإرضاء الزبون، صفر في صفر قسمة صفر تساوي صفر وستبقى صفر. الوداع وتحيا اوريدوو,-1,insta
djezzy.dz,23/06/20 11:02:39,1,@issam_attal_05 💪💪😍,1,insta
djezzy.dz,23/06/20 11:02:59,2,@ferielu 💪💪,1,insta
sa_aktafiii_bessamatt,23/06/20 12:32:13,0,❤️❤️❤️❤️❤️❤️,1,insta
__you_nes_criminel,23/06/20 20:53:11,0,شيكووور,1,insta
kh.aled9191,24/06/20 13:43:09,1,king,1,insta
algerian_stars.dz,24/06/20 18:46:43,0,Abonniw 😍👏🔥 مشاهير الجزائر,1,insta
mimi__moulai,24/06/20 21:36:57,0,🔥🔥,1,insta
tayeb.had,25/06/20 01:08:04,1,هو الفنان و انتم ...المتعامل جيزي افشل متعامل في التاريخ,-1,insta
mm0237308,30/06/20 12:04:06,1,@naziimmsq_ 😂😂,0,insta
amir_och55,21/07/20 17:02:36,0,W connexion tqila g3 chkyn hta l 1h bah tatsagam 👿,-1,insta
iam.sadek,06/04/20 12:05:46,0,اعدلو جد ال4G برك,-1,insta
seniio_riita_,06/04/20 12:06:09,0,@nissa.nes جربتيها؟,0,insta
itz_chiba,06/04/20 12:07:06,1,وجوه البق مشفنا منكم والو لا إنترنت تصلح لا إنترنت مجاني والو غير البق نعدين نهاركم 👋✊,-1,insta
nissa.nes,06/04/20 12:12:56,0,@seno_riiita oui,0,insta
bouc_amine,06/04/20 12:34:46,0,بصح ما عنديش بطاقة الذهبية و اليوم تخلاصلي الكونيكسيو كيفاش ندير,0,insta
seniio_riita_,06/04/20 12:41:00,0,@nissa.nes maslhtlekch ??,0,insta
e_store.dz,06/04/20 12:41:34,0,مرحبا بكم في صفحتنا صفحة #E_Store_Dzما متوفر حاليا شحن لعبة PUBG MOBILE و FREE FIRE باسعار تنافسية و عن طريق ID فقط,0,insta
nissa.nes,06/04/20 12:47:08,0,@seno_riiita non,0,insta
ouahiba.ke,06/04/20 12:57:56,1,La connexion fi hala en plus normalement tmdoulna un mois batel,-1,insta
el_kaoui_,06/04/20 13:31:47,0,La connexion ta3kom rahi khera hacha nass wesh raho sari,-1,insta
asmayasminemel,06/04/20 13:36:12,0,Kamel el moutatalabat b debit hyper lent !!! J'ai jamais vu un debit aussi merdiqie que celui de ces jours ci !!!!,-1,insta
med_chetti,06/04/20 13:50:49,0,cnx ma3lblich wchbikom had lyamat wlh surtont bareh makach kaml riglona cnx nb9a mtkhlonach nndmo l chrina djezzy,-1,insta
wa_fou_ch,06/04/20 14:15:56,0,Ana mefhemtch kml nechko m conx te3hom mais Djezzy tkhelik Vu 😑😑😑😑😑😑😑,-1,insta
__a__d__e__x__,06/04/20 15:00:08,0,Cnx 🤬,-1,insta
mdd.menneell,06/04/20 15:02:11,0,Djezzy raht fiha rkm ki zbel f khadamat tesr9o bzf li neflxyha trohli bla mdrt biha walo w jms selft wala tdiwhm hkdk brk 🐸bla sema7,-1,insta
rafikkouki_official,06/04/20 15:06:49,0,راكم في عام الفيل كي عاد الدفع الالكتروني توفير متطلبات 😂 حنا رانا في الجيل الخامس g5+,0,insta
